English_Name;Native_Name;Glottocode;near_ISO6393;639-3;639-2_B;639-2_T;639-1;Scope;Language_Type;#L1_Speakers
Chilula-Whilkut;0;chil1285;hup;0;0;0;0;0;0;Unknow
Bear River;0;bear1242;mvb;0;0;0;0;0;0;Unknow
Mattole;0;matt1239;mvb;mvb;0;0;0;I;E;Unknow
Lassik;0;lass1240;wlk;0;0;0;0;0;0;Unknow
Nongatl;0;nong1249;wlk;0;0;0;0;0;0;Unknow
Sinkyone;0;sink1245;wlk;0;0;0;0;0;0;Unknow
Wailaki;0;wail1245;wlk;wlk;0;0;0;I;E;Unknow
Clatskanie;0;clat1234;qwt;0;0;0;0;0;0;Unknow
Kwalhioqua;0;kwal1259;qwt;0;0;0;0;0;0;Unknow
Suwal;0;suwa1242;qwt;0;0;0;0;0;0;Unknow
Willapa;0;will1244;qwt;0;0;0;0;0;0;Unknow
Rogue River;0;rogu1236;0;0;0;0;0;0;0;Unknow
Tolowa-Chetco;0;tolo1259;0;0;0;0;0;0;0;Unknow
Upper Umpqua;0;uppe1436;0;xup;0;0;0;I;E;Unknow
Coquille;0;coqu1236;0;coq;0;0;0;I;E;Unknow
Ahtena;0;ahte1237;0;aht;0;0;0;I;L;Unknow
Dena'ina;0;tana1289;0;0;0;0;0;0;0;Unknow
Mentasta;0;ment1252;aht;0;0;0;0;0;0;Unknow
Nuclear Ahtna;0;nucl1792;aht;0;0;0;0;0;0;Unknow
Central Copper River Ahtna;0;cent2373;aht;0;0;0;0;0;0;Unknow
Lower Copper River Ahtna;0;lowe1450;aht;0;0;0;0;0;0;Unknow
Western Ahtna;0;west2953;aht;0;0;0;0;0;0;Unknow
Lower Inlet Denaina;0;lowe1451;tfn;0;0;0;0;0;0;Unknow
Upper Inlet Denaina;0;uppe1473;tfn;0;0;0;0;0;0;Unknow
Northern Tlingit;0;nort3355;tli;0;0;0;0;0;0;Unknow
Southern Tlingit;0;sout3338;tli;0;0;0;0;0;0;Unknow
Tongass;0;tong1333;tli;0;0;0;0;0;0;Unknow
Central Northern Tlingit;0;cent2372;tli;0;0;0;0;0;0;Unknow
Gulf Coast Northern Tlingit;0;gulf1243;tli;0;0;0;0;0;0;Unknow
Inland Northern Tlingit;0;inla1272;tli;0;0;0;0;0;0;Unknow
Transitional Northern Tlingit;0;tran1298;tli;0;0;0;0;0;0;Unknow
Gola;0;gola1255;0;gol;0;0;0;I;L;100000
Limba;0;limb1267;0;0;0;0;0;0;0;Unknow
Mansoanka;0;mans1259;0;msw;0;0;0;I;L;10K-100K
Mel;0;mela1257;0;0;0;0;0;0;0;Unknow
North-Central Atlantic;0;nort3146;0;0;0;0;0;0;0;Unknow
Volta-Congo;0;volt1241;0;0;0;0;0;0;0;Unknow
De;0;deee1239;gol;0;0;0;0;0;0;Unknow
Deng;0;deng1249;gol;0;0;0;0;0;0;Unknow
Kongbaa;0;kong1285;gol;0;0;0;0;0;0;Unknow
Kongba;0;kong1286;gol;0;0;0;0;0;0;Unknow
Kpo;0;kpoo1238;gol;0;0;0;0;0;0;Unknow
Managobla;0;mana1289;gol;0;0;0;0;0;0;Unknow
Senje;0;senj1238;gol;0;0;0;0;0;0;Unknow
Tee (Gola);0;teee1241;gol;0;0;0;0;0;0;Unknow
Toldil;0;told1238;gol;0;0;0;0;0;0;Unknow
East Limba;0;east2387;0;lma;0;0;0;I;L;Unknow
West-Central Limba;0;west2450;0;lia;0;0;0;I;L;400000
Northern Limba;0;nort2763;lma;0;0;0;0;0;0;Unknow
Southern Limba;0;sout2776;lma;0;0;0;0;0;0;Unknow
Central;0;cent2017;lia;0;0;0;0;0;0;Unknow
Western Limba;0;west2451;lia;0;0;0;0;0;0;Unknow
Southern Mel;0;bull1245;0;0;0;0;0;0;0;Unknow
Northern Mel;0;temn1245;0;0;0;0;0;0;0;Unknow
Bullom;0;bull1246;0;0;0;0;0;0;0;Unknow
Kissi;0;kiss1245;0;0;0;0;0;0;0;Unknow
Northern Bullom;0;nort3167;0;0;0;0;0;0;0;Unknow
Sherbro;0;sher1258;0;bun;0;0;0;I;L;100000
Bom-Kim;0;bomk1234;0;bmf;0;0;0;I;L;Unknow
Bullom So;0;bull1247;0;buy;0;0;0;I;L;Unknow
Bom;0;bomm1240;bmf;0;0;0;0;0;0;Unknow
Krim;0;krim1238;0;0;0;0;0;0;0;Unknow
Kafu;0;kafu1238;buy;0;0;0;0;0;0;Unknow
Mmani;0;mman1238;buy;0;0;0;0;0;0;Unknow
Ndema Sherbro;0;ndem1247;bun;0;0;0;0;0;0;Unknow
Peninsula Sherbro;0;peni1239;bun;0;0;0;0;0;0;Unknow
Shenge Sherbro;0;shen1249;bun;0;0;0;0;0;0;Unknow
Sitia Sherbro;0;siti1240;bun;0;0;0;0;0;0;Unknow
Northern Kissi;0;nort2765;0;kqs;0;0;0;I;L;300000
Southern Kisi;0;sout2778;0;kss;0;0;0;I;L;500000
Kama;0;kama1356;kqs;0;0;0;0;0;0;Unknow
Liaro;0;liar1238;kqs;0;0;0;0;0;0;Unknow
Teng;0;teng1263;kqs;0;0;0;0;0;0;Unknow
Tung;0;tung1284;kqs;0;0;0;0;0;0;Unknow
Luangkori;0;luan1258;kss;0;0;0;0;0;0;Unknow
Tengia;0;teng1264;kss;0;0;0;0;0;0;Unknow
Warn;0;warn1243;kss;0;0;0;0;0;0;Unknow
Baga Manduri;0;baga1270;0;bmd;0;0;0;I;L;Unknow
Baga Sitemu;0;baga1272;0;bsp;0;0;0;I;L;10K-100K
Baga Koga;0;baga1273;0;bgo;0;0;0;I;L;Unknow
Landoma;0;land1256;0;ldm;0;0;0;I;L;Unknow
Timne;0;timn1235;0;tem;tem;tem;0;I;L;1000000
Marara;0;mara1388;bsp;0;0;0;0;0;0;Unknow
Tiapi;0;tiap1238;ldm;0;0;0;0;0;0;Unknow
Banta;0;bant1282;tem;0;0;0;0;0;0;Unknow
Bombali;0;bomb1258;tem;0;0;0;0;0;0;Unknow
Kholifa;0;khol1238;tem;0;0;0;0;0;0;Unknow
Konike;0;koni1257;tem;0;0;0;0;0;0;Unknow
Koya (Sierra Leone);0;koya1252;tem;0;0;0;0;0;0;Unknow
Malal;0;mala1470;tem;0;0;0;0;0;0;Unknow
Masingbi;0;masi1263;tem;0;0;0;0;0;0;Unknow
Ribia;0;ribi1242;tem;0;0;0;0;0;0;Unknow
Sanda (Loko);0;sand1271;tem;0;0;0;0;0;0;Unknow
Western Temne;0;west2452;tem;0;0;0;0;0;0;Unknow
Yoni;0;yoni1238;tem;0;0;0;0;0;0;Unknow
Cangin;0;cang1245;0;0;0;0;0;0;0;Unknow
Central Atlantic;0;cent2230;0;0;0;0;0;0;0;Unknow
Jaad;0;jaad1234;0;0;0;0;0;0;0;Unknow
Naluic;0;nalu1241;0;0;0;0;0;0;0;Unknow
Fula-Sereer;0;peul1234;0;0;0;0;0;0;0;Unknow
Tenda;0;tend1239;0;0;0;0;0;0;0;Unknow
Wolof-BKK;0;wolo1248;0;0;0;0;0;0;0;Unknow
Palor-Ndut;0;palo1244;0;0;0;0;0;0;0;Unknow
Saafi-Noon-Lehar;0;saaf1239;0;0;0;0;0;0;0;Unknow
Ndut;0;ndut1239;0;ndv;0;0;0;I;L;Unknow
Palor;0;palo1243;0;0;0;0;0;0;0;Unknow
Noon-Lehar;0;noon1244;0;0;0;0;0;0;0;Unknow
Saafi-Saafi;0;saaf1238;0;sav;0;0;0;I;L;200000
Lehar;0;leha1242;0;cae;0;0;0;I;L;Unknow
Cangin-Noon;0;cang1246;snf;0;0;0;0;0;0;Unknow
Padee;0;pade1238;snf;0;0;0;0;0;0;Unknow
Saawii;0;saaw1241;snf;0;0;0;0;0;0;Unknow
Boukhou;0;bouk1238;sav;0;0;0;0;0;0;Unknow
Diobass;0;diob1238;sav;0;0;0;0;0;0;Unknow
Hasab;0;hasa1247;sav;0;0;0;0;0;0;Unknow
Sebikotane;0;sebi1238;sav;0;0;0;0;0;0;Unknow
Sindia;0;sind1276;sav;0;0;0;0;0;0;Unknow
Bak;0;bakk1238;0;0;0;0;0;0;0;Unknow
Bijogo;0;bijo1239;0;0;0;0;0;0;0;Unknow
Balanta;0;bala1300;0;0;0;0;0;0;0;Unknow
Joola-Manjaku;0;jool1234;0;0;0;0;0;0;0;Unknow
Balanta-Kentohe;0;bala1301;0;ble;0;0;0;I;L;500000
Balanta-Ganja;0;bala1302;0;bjt;0;0;0;I;L;10K-100K
Fora;0;fora1244;ble;0;0;0;0;0;0;Unknow
Kantohe;0;kant1248;ble;0;0;0;0;0;0;Unknow
Mane;0;mane1239;ble;0;0;0;0;0;0;Unknow
Naga (Balanta);0;naga1400;ble;0;0;0;0;0;0;Unknow
Fganja;0;fgan1238;bjt;0;0;0;0;0;0;Unknow
Fjaalib;0;fjaa1238;bjt;0;0;0;0;0;0;Unknow
Jola;0;jola1264;0;0;0;0;0;0;0;Unknow
Manjaku-Mankanya-Pepel;0;manj1250;0;0;0;0;0;0;0;Unknow
Bayot;0;bayo1262;0;bda;0;0;0;I;L;10K-100K
FH-Jola;0;fhjo1234;0;0;0;0;0;0;0;Unknow
Gusilay-Bandial;0;gusi1245;0;0;0;0;0;0;0;Unknow
Arame-Gubaare;0;aram1260;0;0;0;0;0;0;0;Unknow
Kugere-Kuxinge;0;bayo1255;0;0;0;0;0;0;0;Unknow
Edamme;0;edam1234;0;0;0;0;0;0;0;Unknow
Gubaare;0;guba1248;0;0;0;0;0;0;0;Unknow
Essin;0;essi1238;bda;0;0;0;0;0;0;Unknow
Kugere;0;kuge1239;bda;0;0;0;0;0;0;Unknow
Jola-Esulalu;0;jola1262;0;0;0;0;0;0;0;Unknow
PF-Jola;0;pfjo1234;0;0;0;0;0;0;0;Unknow
Ayun;0;ayun1238;csk;0;0;0;0;0;0;Unknow
Bliss;0;blis1238;csk;0;0;0;0;0;0;Unknow
Esulalu;0;esul1240;csk;0;0;0;0;0;0;Unknow
Elinkine-Kasa (Fluvial);0;fluv1238;csk;0;0;0;0;0;0;Unknow
Huluf;0;hulu1244;csk;0;0;0;0;0;0;Unknow
Selek;0;sele1248;csk;0;0;0;0;0;0;Unknow
Her-Ejamat;0;here1250;0;0;0;0;0;0;0;Unknow
Kwatay-Karon-Mlomp;0;kwat1245;0;0;0;0;0;0;0;Unknow
Ejamat;0;ejam1238;0;eja;0;0;0;I;L;10K-100K
Keerak;0;kera1248;0;0;0;0;0;0;0;Unknow
Karon-Mlomp;0;karo1293;0;0;0;0;0;0;0;Unknow
Kuwaataay;0;kuwa1246;0;cwt;0;0;0;I;L;<10K
Karon;0;karo1294;0;krx;0;0;0;I;L;Unknow
Mlomp;0;mlom1238;0;mlo;0;0;0;I;L;Unknow
Gusilay;0;gusi1246;0;gsl;0;0;0;I;L;Unknow
Affiniam;0;affi1239;bqj;0;0;0;0;0;0;Unknow
Elun;0;elun1241;bqj;0;0;0;0;0;0;Unknow
Nuclear Bandial;0;nucl1346;bqj;0;0;0;0;0;0;Unknow
Buluf;0;bulu1250;dyo;0;0;0;0;0;0;Unknow
Fonyi;0;fony1238;dyo;0;0;0;0;0;0;Unknow
Kalounaye;0;kalo1258;dyo;0;0;0;0;0;0;Unknow
Kombo;0;komb1268;dyo;0;0;0;0;0;0;Unknow
Narang;0;nara1261;dyo;0;0;0;0;0;0;Unknow
Cur-Bok-Cotier;0;curb1234;0;0;0;0;0;0;0;Unknow
Mankanya;0;mank1251;0;knf;0;0;0;I;L;10K-100K
Mandjak;0;mand1419;0;mfv;0;0;0;I;L;300000
Papel;0;pape1239;0;pbo;0;0;0;I;L;100000
Bok;0;bokk1238;mfv;0;0;0;0;0;0;Unknow
Cur;0;curr1242;mfv;0;0;0;0;0;0;Unknow
Likes-Utsia;0;like1238;mfv;0;0;0;0;0;0;Unknow
Lund;0;lund1264;mfv;0;0;0;0;0;0;Unknow
Sarar;0;sara1315;mfv;0;0;0;0;0;0;Unknow
Teixeira Pinto;0;teix1238;mfv;0;0;0;0;0;0;Unknow
Tsaamo;0;tsaa1241;mfv;0;0;0;0;0;0;Unknow
Yu;0;yuuu1238;mfv;0;0;0;0;0;0;Unknow
Burama;0;bura1268;knf;0;0;0;0;0;0;Unknow
Shadal;0;shad1238;knf;0;0;0;0;0;0;Unknow
Kanyaki-Kagbaaga-Kajoko Bidyogo;0;bidy1244;0;0;0;0;0;0;0;Unknow
Kamona Bijogo;0;kamo1256;0;0;0;0;0;0;0;Unknow
Anhaqui;0;anha1238;bjg;0;0;0;0;0;0;Unknow
Kagbaaga;0;kagb1241;bjg;0;0;0;0;0;0;Unknow
Kajoko;0;kajo1240;bjg;0;0;0;0;0;0;Unknow
Kamona;0;kamo1253;bjg;0;0;0;0;0;0;Unknow
Jaad-Badyara;0;bady1239;0;0;0;0;0;0;0;Unknow
Biafada;0;biaf1240;0;bif;0;0;0;I;L;Unknow
Pukur;0;baga1275;0;0;0;0;0;0;0;Unknow
Mbulungish;0;mbul1258;0;mbv;0;0;0;I;L;Unknow
Nalu;0;nalu1240;0;naj;0;0;0;I;L;Unknow
Baga Mboteni;0;baga1276;0;0;0;0;0;0;0;Unknow
Baga Binari;0;baga1279;bcg;0;0;0;0;0;0;Unknow
Fula;0;fula1264;0;0;0;0;0;0;0;Unknow
Sereer;0;sere1260;0;0;0;0;0;0;0;Unknow
Borgu Fulfulde;0;borg1235;0;fue;0;0;0;I;L;Unknow
Eastern Fula;0;fula1265;0;0;0;0;0;0;0;Unknow
Maasina Fulfulde;0;maas1239;0;ffm;0;0;0;I;L;Unknow
Pular;0;pula1262;0;fuf;0;0;0;I;L;Unknow
Western Niger Fulfulde;0;west2454;0;fuh;0;0;0;I;L;Unknow
Atakora Fulfulde;0;atak1250;fue;0;0;0;0;0;0;Unknow
Bakuure;0;baku1260;fue;0;0;0;0;0;0;Unknow
Djougoure;0;djou1238;fue;0;0;0;0;0;0;Unknow
Korakuure;0;kora1290;fue;0;0;0;0;0;0;Unknow
Tchabankeere;0;tcha1240;fue;0;0;0;0;0;0;Unknow
Adamawa-Bagirmi Fulfulde;0;adam1260;0;0;0;0;0;0;0;Unknow
Central-Eastern Niger Fulfulde;0;cent2018;0;fuq;0;0;0;I;L;Unknow
Hausa States Fulfulde;0;nige1253;0;0;0;0;0;0;0;Unknow
Adamawa Fulfulde;0;adam1253;0;fub;0;0;0;I;L;Unknow
Bagirmi Fulfulde;0;bagi1244;0;fui;0;0;0;I;L;Unknow
Bilkire Fulani;0;bilk1238;fub;0;0;0;0;0;0;Unknow
Garoua;0;garo1248;fub;0;0;0;0;0;0;Unknow
Kambariire;0;kamb1295;fub;0;0;0;0;0;0;Unknow
Maroua Fulfulde;0;maro1243;fub;0;0;0;0;0;0;Unknow
Ngaondéré;0;ngao1243;fub;0;0;0;0;0;0;Unknow
Nomadic Fulfulde;0;noma1259;fub;0;0;0;0;0;0;Unknow
Leetugal Niger Fulfulde;0;leet1234;fuq;0;0;0;0;0;0;Unknow
Wodaabe;0;woda1240;fuq;0;0;0;0;0;0;Unknow
Bauchi Fulfulde;0;bauc1239;fuv;0;0;0;0;0;0;Unknow
Bororo of Kano and Zaria;0;boro1274;fuv;0;0;0;0;0;0;Unknow
Gombe;0;gomb1248;fuv;0;0;0;0;0;0;Unknow
Kano-Katsina;0;kano1242;fuv;0;0;0;0;0;0;Unknow
Zaria Fulfulde;0;zari1243;fuv;0;0;0;0;0;0;Unknow
Eastern Macina;0;east2389;ffm;0;0;0;0;0;0;Unknow
Western Macina;0;west2453;ffm;0;0;0;0;0;0;Unknow
Fula Peta;0;fula1267;fuf;0;0;0;0;0;0;Unknow
Kebu Fula;0;kebu1245;fuf;0;0;0;0;0;0;Unknow
Krio Fula;0;krio1246;fuf;0;0;0;0;0;0;Unknow
Fulacunda;0;fula1268;fuc;0;0;0;0;0;0;Unknow
Toucouleur;0;touc1238;fuc;0;0;0;0;0;0;Unknow
Barani;0;bara1358;fuh;0;0;0;0;0;0;Unknow
Barkoundouba;0;bark1244;fuh;0;0;0;0;0;0;Unknow
Bitinkoore;0;biti1244;fuh;0;0;0;0;0;0;Unknow
Bogandé;0;boga1246;fuh;0;0;0;0;0;0;Unknow
Dallol;0;dall1239;fuh;0;0;0;0;0;0;Unknow
Fada Ngurma;0;fada1249;fuh;0;0;0;0;0;0;Unknow
Gourmantche;0;gour1242;fuh;0;0;0;0;0;0;Unknow
Jelgoore;0;jelg1238;fuh;0;0;0;0;0;0;Unknow
Liptaakoore;0;lipt1238;fuh;0;0;0;0;0;0;Unknow
Ouhiguyua;0;ouhi1238;fuh;0;0;0;0;0;0;Unknow
Seeba-Yaga;0;seeb1238;fuh;0;0;0;0;0;0;Unknow
Sokoto;0;soko1247;fuh;0;0;0;0;0;0;Unknow
Baol Sereer;0;baol1242;srr;0;0;0;0;0;0;Unknow
Jegem;0;dyeg1238;srr;0;0;0;0;0;0;Unknow
Niominka;0;niom1238;srr;0;0;0;0;0;0;Unknow
Saalum;0;saal1237;srr;0;0;0;0;0;0;Unknow
Siin;0;sine1238;srr;0;0;0;0;0;0;Unknow
Fadyut-Palmerin;0;fady1238;srr;0;0;0;0;0;0;Unknow
Njagañaaw;0;njag1237;srr;0;0;0;0;0;0;Unknow
Mbour;0;segu1238;srr;0;0;0;0;0;0;Unknow
Bassari-Bedik-Bapen;0;bass1263;0;0;0;0;0;0;0;Unknow
Bassari-Tanda;0;bass1258;0;0;0;0;0;0;0;Unknow
Bedik-Bapen;0;bedi1237;0;0;0;0;0;0;0;Unknow
Ane;0;anee1234;bsc;0;0;0;0;0;0;Unknow
Boin;0;boin1238;bsc;0;0;0;0;0;0;Unknow
Ked;0;kedd1234;bsc;0;0;0;0;0;0;Unknow
Oxalac;0;oxal1234;bsc;0;0;0;0;0;0;Unknow
Bapen;0;bape1239;0;0;0;0;0;0;0;Unknow
Bedik;0;bedi1235;0;0;0;0;0;0;0;Unknow
Banapas;0;bana1309;tnr;0;0;0;0;0;0;Unknow
Biwol;0;biwo1234;tnr;0;0;0;0;0;0;Unknow
Nyolo;0;nyol1239;tnr;0;0;0;0;0;0;Unknow
Nyun;0;east2703;0;0;0;0;0;0;0;Unknow
Wolofic;0;wolo1247;0;0;0;0;0;0;0;Unknow
Bainounk;0;bain1264;0;0;0;0;0;0;0;Unknow
Buy;0;kobi1240;0;0;0;0;0;0;0;Unknow
Bainounk-Gujaher;0;bain1259;0;0;0;0;0;0;0;Unknow
Bainouk-Gunyaamolo-Gutobor;0;bain1261;0;0;0;0;0;0;0;Unknow
Gubeeher-Gufangor-Gubelor;0;gube1234;0;0;0;0;0;0;0;Unknow
Northeast Bainounk;0;nort3247;0;0;0;0;0;0;0;Unknow
Gujaaxet;0;guja1254;bcz;0;0;0;0;0;0;Unknow
Gunyamoolo;0;guny1242;bcz;0;0;0;0;0;0;Unknow
Kasanga;0;kasa1248;0;ccj;0;0;0;I;L;Unknow
Kobiana;0;kobi1241;0;kcj;0;0;0;I;L;Unknow
Gambian Wolof;0;gamb1252;0;wof;0;0;0;I;L;Unknow
Lebu Wolof;0;lebu1234;0;0;0;0;0;0;0;Unknow
Central Wolof;0;cent2383;wol;0;0;0;0;0;0;Unknow
Saloum;0;lebo1243;wol;0;0;0;0;0;0;Unknow
Northern Wolof;0;nort3363;wol;0;0;0;0;0;0;Unknow
Baol Wolof;0;baol1238;wol;0;0;0;0;0;0;Unknow
Cayor;0;cayo1238;wol;0;0;0;0;0;0;Unknow
Jander;0;jand1247;wol;0;0;0;0;0;0;Unknow
Dyolof;0;dyol1239;wol;0;0;0;0;0;0;Unknow
Waalo;0;waal1239;wol;0;0;0;0;0;0;Unknow
Benue-Congo;0;benu1247;0;0;0;0;0;0;0;Unknow
Ega;0;egaa1242;0;ega;0;0;0;I;L;Unknow
Kwa Volta-Congo;0;kwav1236;0;0;0;0;0;0;0;Unknow
North Volta-Congo;0;nort3149;0;0;0;0;0;0;0;Unknow
Unclassified Volta-Congo;0;unun9902;0;0;0;0;0;0;0;Unknow
Akpes-Edoid;0;akpe1249;0;0;0;0;0;0;0;Unknow
Bantoid;0;bant1294;0;0;0;0;0;0;0;Unknow
Benue-Congo Plateau;0;benu1248;0;0;0;0;0;0;0;Unknow
Defoid;0;defo1239;0;0;0;0;0;0;0;Unknow
Delta Cross;0;delt1251;0;0;0;0;0;0;0;Unknow
Ebira-Nupoid;0;ebir1244;0;0;0;0;0;0;0;Unknow
Gade;0;gade1242;0;ged;0;0;0;I;L;Unknow
Idomoid;0;idom1262;0;0;0;0;0;0;0;Unknow
Igboid;0;igbo1258;0;0;0;0;0;0;0;Unknow
Jukunoid;0;juku1257;0;0;0;0;0;0;0;Unknow
Kainji;0;kain1275;0;0;0;0;0;0;0;Unknow
Oko-Eni-Osayen;0;okoe1238;0;oks;0;0;0;I;L;Unknow
Ukaan;0;ukaa1243;0;kcf;0;0;0;I;L;Unknow
Unclassified Benue-Congo;0;unun9910;0;0;0;0;0;0;0;Unknow
Akpes;0;akpe1248;0;ibe;0;0;0;I;L;Unknow
Edoid;0;edoi1239;0;0;0;0;0;0;0;Unknow
Akunnu;0;akun1239;ibe;0;0;0;0;0;0;Unknow
Ase;0;asee1238;ibe;0;0;0;0;0;0;Unknow
Daja;0;daja1240;ibe;0;0;0;0;0;0;Unknow
Efifa;0;efif1238;ibe;0;0;0;0;0;0;Unknow
Esuku;0;esuk1238;ibe;0;0;0;0;0;0;Unknow
Gedegede;0;gede1241;ibe;0;0;0;0;0;0;Unknow
Ibaram;0;ibar1241;ibe;0;0;0;0;0;0;Unknow
Ikorom;0;ikor1238;ibe;0;0;0;0;0;0;Unknow
Iyani;0;iyan1238;ibe;0;0;0;0;0;0;Unknow
Delta Edoid;0;delt1252;0;0;0;0;0;0;0;Unknow
North-Central Edoid;0;nort3182;0;0;0;0;0;0;0;Unknow
Northwestern Edoid;0;nort3183;0;0;0;0;0;0;0;Unknow
Southwestern Edoid;0;sout2805;0;0;0;0;0;0;0;Unknow
Degema-Engenni;0;dege1249;0;0;0;0;0;0;0;Unknow
Epie;0;epie1238;0;epi;0;0;0;I;L;Unknow
Degema;0;dege1246;0;deg;0;0;0;I;L;Unknow
Egene;0;enge1239;0;0;0;0;0;0;0;Unknow
Atala;0;atal1239;deg;0;0;0;0;0;0;Unknow
Usokun;0;usok1238;deg;0;0;0;0;0;0;Unknow
Ediro;0;edir1242;enn;0;0;0;0;0;0;Unknow
Inedua;0;ined1238;enn;0;0;0;0;0;0;Unknow
Ogua;0;ogua1239;enn;0;0;0;0;0;0;Unknow
Zarama;0;zara1246;enn;0;0;0;0;0;0;Unknow
Atisa;0;atis1238;epi;0;0;0;0;0;0;Unknow
Afenmai-Bendel;0;afen1234;0;0;0;0;0;0;0;Unknow
Central Plains Edoid;0;cent2259;0;0;0;0;0;0;0;Unknow
Ghotuo;0;ghot1243;0;aaa;0;0;0;I;L;<10K
Uneme-Yekhee;0;unem1239;0;0;0;0;0;0;0;Unknow
Yekhee;0;yekh1238;0;ets;0;0;0;I;L;300000
Auchi;0;auch1238;ets;0;0;0;0;0;0;Unknow
Avianwu;0;avia1241;ets;0;0;0;0;0;0;Unknow
Aviele;0;avie1238;ets;0;0;0;0;0;0;Unknow
Ekperi;0;ekpe1251;ets;0;0;0;0;0;0;Unknow
Ivhiadaobi;0;ivhi1241;ets;0;0;0;0;0;0;Unknow
South Ibie;0;sout2804;ets;0;0;0;0;0;0;Unknow
Uwepa-Uwano;0;uwep1238;ets;0;0;0;0;0;0;Unknow
Uzairue;0;uzai1238;ets;0;0;0;0;0;0;Unknow
Bini;0;bini1246;0;bin;bin;bin;0;I;L;2000000
Emaic;0;emai1243;0;0;0;0;0;0;0;Unknow
Emai-Iuleha-Ora;0;emai1241;0;ema;0;0;0;I;L;10K-100K
Ikhin-Arokho;0;ikhi1234;0;0;0;0;0;0;0;Unknow
Emai;0;emai1242;ema;0;0;0;0;0;0;Unknow
Iuleha;0;iule1238;ema;0;0;0;0;0;0;Unknow
Ivhimion;0;ivhi1242;ema;0;0;0;0;0;0;Unknow
Ora;0;oraa1239;ema;0;0;0;0;0;0;Unknow
Ekpon;0;ekpo1238;ish;0;0;0;0;0;0;Unknow
Igueben;0;igue1238;ish;0;0;0;0;0;0;Unknow
Igwic;0;igwi1234;0;0;0;0;0;0;0;Unknow
Osse;0;osse1244;0;0;0;0;0;0;0;Unknow
Southern Northwestern Edoid;0;sout3171;0;0;0;0;0;0;0;Unknow
Ikpeshic;0;ikpe1246;0;0;0;0;0;0;0;Unknow
Sasaru-Igwe;0;sasa1252;0;0;0;0;0;0;0;Unknow
Enwan (Edo State);0;enwa1246;0;env;0;0;0;I;L;Unknow
Ikpeshi;0;ikpe1243;0;ikp;0;0;0;I;L;Unknow
Ivbie North-Okpela-Arhe;0;ivbi1241;0;atg;0;0;0;I;L;10K-100K
Arhe;0;arhe1238;atg;0;0;0;0;0;0;Unknow
Ivbie North;0;ivbi1242;atg;0;0;0;0;0;0;Unknow
Okpela;0;okpe1248;atg;0;0;0;0;0;0;Unknow
Igwe;0;igwe1238;0;igw;0;0;0;I;L;Unknow
Sasaru;0;sasa1247;0;sxs;0;0;0;I;L;Unknow
Iyayu;0;iyay1238;0;iya;0;0;0;I;L;Unknow
Uhami;0;uham1238;0;uha;0;0;0;I;L;Unknow
Ukue-Ehueun;0;ukue1239;0;0;0;0;0;0;0;Unknow
Ehueun;0;ehue1238;0;ehu;0;0;0;I;L;Unknow
Ukue;0;ukue1238;0;uku;0;0;0;I;L;Unknow
Okpamheri;0;okpa1238;0;opa;0;0;0;I;L;Unknow
Okpe-Akuku-Idesa;0;okpe1251;0;0;0;0;0;0;0;Unknow
Oloma;0;olom1241;0;olm;0;0;0;I;L;Unknow
Emhalhe;0;emha1238;opa;0;0;0;0;0;0;Unknow
Okulosho;0;okul1238;opa;0;0;0;0;0;0;Unknow
Western Okpamheri;0;west2472;opa;0;0;0;0;0;0;Unknow
Dagbala;0;dagb1247;opa;0;0;0;0;0;0;Unknow
Makeke;0;make1248;opa;0;0;0;0;0;0;Unknow
Oja;0;ojaa1238;opa;0;0;0;0;0;0;Unknow
Ojirami;0;ojir1238;opa;0;0;0;0;0;0;Unknow
Oma;0;omaa1238;opa;0;0;0;0;0;0;Unknow
Aiyegunle;0;aiye1241;opa;0;0;0;0;0;0;Unknow
Bekuma;0;beku1238;opa;0;0;0;0;0;0;Unknow
Ebunn-Ugbo;0;ebun1241;opa;0;0;0;0;0;0;Unknow
Ebunn-Oke;0;ebun1242;opa;0;0;0;0;0;0;Unknow
Eko;0;ekoo1238;opa;0;0;0;0;0;0;Unknow
Ekpe;0;ekpe1252;opa;0;0;0;0;0;0;Unknow
Igbo-Ola-Sale;0;igbo1256;opa;0;0;0;0;0;0;Unknow
Igbo-Ola-Oke;0;igbo1257;opa;0;0;0;0;0;0;Unknow
Ikaran-Ele;0;ikar1241;opa;0;0;0;0;0;0;Unknow
Ikaran-Oke;0;ikar1242;opa;0;0;0;0;0;0;Unknow
Ikpesa;0;ikpe1244;opa;0;0;0;0;0;0;Unknow
Imoga;0;imog1238;opa;0;0;0;0;0;0;Unknow
Lankpese;0;lank1242;opa;0;0;0;0;0;0;Unknow
Ogbe-Sale;0;ogbe1245;opa;0;0;0;0;0;0;Unknow
Ogbe-Oke;0;ogbe1246;opa;0;0;0;0;0;0;Unknow
Ogugu (Western Okpamheri);0;ogug1242;opa;0;0;0;0;0;0;Unknow
Onumo;0;onum1238;opa;0;0;0;0;0;0;Unknow
Akuku;0;akuk1235;0;ayk;0;0;0;I;L;Unknow
Okpe (Northwestern Edo);0;okpe1249;0;okx;0;0;0;I;L;Unknow
Eruwa;0;eruw1238;0;erh;0;0;0;I;L;Unknow
Isoko;0;isok1239;0;iso;0;0;0;I;L;400000
